datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_4
2008-03-09,1560.4580016583204,135.57400057837367,346674.78996276855,6611.199996232986,2607.0,333.0,4155.0,18912.633345603943
2008-03-10,1618.6860000938177,127.12400034815073,348087.38009643555,6785.999994695187,2009.0,368.0,8660.0,15941.100032567978
2008-03-11,2200.0419998019934,151.10000029206276,346210.780166626,9312.400012433529,1271.0,3901.0,12936.0,18559.36666083336
2008-03-12,1774.2319987416267,138.19400003924966,347122.3801269531,7447.9999777674675,1120.0,2374.0,11042.0,15034.533314943314
2008-03-13,1675.5140019506216,128.47400024160743,346755.7798614502,7115.9999923706055,3263.0,3590.0,5464.0,15608.233345508575
2008-03-14,2210.2200008034706,159.74800024554133,346503.4098815918,9282.60001218319,980.0,3881.0,14476.0,17499.999970197678
2008-03-15,1576.3000007867813,154.41200045123696,345885.10987854004,6697.000011205673,2550.0,502.0,5910.0,17309.666704654694
2008-03-16,1801.9600003510714,173.65200045332313,347464.31997680664,7629.599986851215,2394.0,566.0,11286.0,15786.666684627533
2008-03-17,1706.918000087142,175.27400041371584,346759.5299987793,7209.999993443489,236.0,6651.0,9346.0,12215.633335590363
2008-03-18,1917.5659975260496,147.44000041112304,348377.74002075195,8023.60001373291,1156.0,4019.0,12544.0,14240.433332443237
2008-03-19,1308.4480008482933,142.49800039455295,349059.18995666504,5508.799997389317,2110.0,411.0,6154.0,13132.466656446457
2008-03-20,1253.273999541998,120.85400021448731,348138.11988830566,5269.800002276897,1107.0,478.0,6670.0,12632.900016069412
2008-03-21,2066.4420023858547,223.82400019094348,347572.66996765137,8694.99999332428,2171.0,4778.0,13275.0,14216.699994325638
2008-03-22,2053.5160007476807,185.68000043928623,347921.50018310547,8669.200000405312,3322.0,588.0,12405.0,17910.26669549942
2008-03-23,2325.9900000840425,152.4460006132722,349419.7801513672,9778.400025069714,6279.0,2112.0,13878.0,16497.49997806549
2008-03-24,1978.4519989192486,131.16600001975894,349492.0202484131,8301.599997103214,1169.0,5988.0,7025.0,18792.19998884201
2008-03-25,2015.856000751257,127.83200024813414,348679.0297393799,8453.599996209145,2246.0,3677.0,13494.0,14180.60000705719
2008-03-26,1633.4720018059015,133.59800039604306,349646.11016845703,6858.800000190735,2547.0,3831.0,7547.0,13299.533333539963
2008-03-27,1370.8220029473305,116.44000035524368,348617.5799407959,5703.599984824657,0.0,356.0,9022.0,13469.033358812332
2008-03-28,1885.4240007549524,137.64000029861927,348945.6100921631,7889.800010502338,2325.0,3605.0,11581.0,13912.7333111763
2008-03-29,2471.1500016897917,175.068000305444,347405.1100616455,10381.400010824203,5153.0,375.0,17240.0,18417.833302736282
2008-03-30,2146.3919987380505,175.97000044584274,347275.8098754883,9039.599992871284,5045.0,1315.0,9769.0,19644.200034856796
2008-03-31,1377.5700001567602,130.86000053584576,349526.93995666504,5768.600002408028,1091.0,411.0,9387.0,12070.499988079071
2008-04-01,2129.0519975870848,170.39600054174662,347926.75999450684,8931.60000383854,1079.0,6657.0,14515.0,13233.200001716614
2008-04-02,1691.671996936202,142.54000033438206,343680.7098388672,7210.999994277954,1106.0,3674.0,7989.0,15425.53332400322
2008-04-03,1128.7559999078512,121.23600040748715,346599.70988464355,4724.399997770786,0.0,422.0,6901.0,11489.600011587143
2008-04-04,1631.9179990440607,125.30600010231137,347516.7196960449,6805.999998688698,2133.0,775.0,13246.0,11044.633349657059
2008-04-05,1970.762002453208,203.68400043994188,346403.5600280762,8330.199994564056,2929.0,874.0,13644.0,15399.033306360245
2008-04-06,1696.3180031776428,150.5720000229776,347255.4298400879,7122.799973130226,1124.0,2615.0,7552.0,16980.966753959656
2008-04-07,1538.837997853756,141.28000019863248,350248.7899017334,6457.19999396801,2420.0,672.0,9466.0,13089.299980640411
2008-04-08,2657.516003191471,184.17600023001432,348575.87994384766,11087.200007915497,2752.0,10713.0,17519.0,13307.933346271515
2008-04-09,1218.8519998192787,132.86400006711483,348937.4999847412,5073.000012636185,0.0,376.0,9003.0,10935.200053215027
2008-04-10,1477.746001780033,163.68000036478043,348406.6297607422,6199.800013780594,3261.0,457.0,6527.0,14384.100027561188
2008-04-11,1877.6640012264252,143.89000037685037,346692.0598449707,7851.799996972084,1802.0,491.0,14522.0,14479.400036811829
2008-04-12,2800.0140002071857,392.27200013771653,347130.9700164795,11834.199988484383,7076.0,2499.0,15225.0,21866.900074481964
2008-04-13,2232.9860034585,213.51400035619736,346209.5901031494,9434.600002884865,2554.0,5942.0,13007.0,15713.433391094208
2008-04-14,1589.5819993317127,154.95800049975514,348932.2398071289,6630.200004220009,0.0,425.0,11197.0,14871.033337116241
2008-04-15,1670.4059990048409,178.78200051933527,347383.7898864746,7069.800011754036,1174.0,3998.0,9874.0,12794.100031852722
2008-04-16,1489.0639991760254,125.90400031581521,348111.9200744629,6215.200022220612,838.0,403.0,11322.0,12254.733355998993
2008-04-17,1395.8620004355907,145.8780004531145,347621.1801452637,5910.2000041008,1719.0,417.0,8638.0,12490.366684913635
2008-04-18,1862.3899979293346,184.6460003219545,346523.86976623535,7859.000026941299,2174.0,3832.0,10921.0,14112.83331489563
2008-04-19,2253.709997922182,245.28400025516748,347246.1799926758,9555.99999678135,4319.0,2457.0,14722.0,16063.833361625671
2008-04-20,1791.4179993867874,227.8540005236864,347663.3400115967,7575.200001955032,1030.0,4544.0,10401.0,13881.966704368591
2008-04-21,1164.156000316143,175.4000005275011,348469.1901245117,4902.000006198883,0.0,2673.0,6788.0,9941.600034236908
2008-04-22,1627.6759978532791,193.15000035241246,346981.99015808105,6872.40000128746,971.0,5093.0,10603.0,10460.933324813843
2008-04-23,1357.3280019760132,189.50200041756034,347776.3299560547,5713.200018525124,1380.0,492.0,8406.0,12344.133397579193
2008-04-24,1043.7720013707876,171.92400001734495,346471.66999816895,4403.600004076958,1263.0,522.0,5296.0,10315.200017929077
2008-04-25,1267.7340011894703,162.22400031238794,347050.3005371094,5328.000006437302,824.0,2004.0,9400.0,8900.900017738342
2008-04-26,903.1659996807575,168.69600025564432,346741.2897338867,3792.999992609024,0.0,634.0,3586.0,10832.766654491425
2008-04-27,1008.2399987727404,198.11799956858158,346906.4898376465,4267.799998998642,693.0,588.0,5488.0,10035.000037670135
2008-04-28,659.0519994646311,167.11800004541874,347008.97969055176,2808.9999911785126,0.0,621.0,2786.0,7577.200035572052
2008-04-29,1972.6160027235746,215.35599999129772,346617.93994140625,8309.799993872643,1402.0,5411.0,10481.0,15582.933382511139
2008-04-30,1101.726000532508,171.55600045993924,347664.4500427246,4634.799986839294,1057.0,590.0,6653.0,10062.099970817566
2008-05-01,576.0140001475811,150.6960002593696,347682.61979675293,2451.399992465973,0.0,530.0,2586.0,6484.233348846436
2008-05-02,1497.7680008411407,205.56799998506904,347974.4797973633,6304.000019073486,3114.0,584.0,8687.0,12577.799976825714
2008-05-03,1289.5999986231327,202.00400069728494,346800.5101776123,5473.399992227554,996.0,541.0,6535.0,13421.333382606506
2008-05-04,1470.9700020849705,209.4220001064241,347587.8899078369,6281.999987244606,2196.0,2872.0,5464.0,13984.166703224182
2008-05-05,1366.9319987595081,185.7500003017485,346661.07008361816,5756.800013422966,1008.0,378.0,10197.0,11199.20003604889
2008-05-06,1789.9800013899803,199.59600042551756,346018.0598449707,7554.200021386147,1354.0,5410.0,12200.0,10868.999983787537
2008-05-07,1176.2639997899532,190.9560002759099,347157.0199890137,4978.800000905991,1030.0,423.0,6649.0,11502.400043487549
2008-05-08,2116.6979996562004,253.24400044605136,345385.8599243164,8897.000009775162,3667.0,702.0,12717.0,18192.30001926422
2008-05-09,1747.2720012366772,229.87400059774518,346278.5600280762,7396.000002026558,2229.0,423.0,11904.0,14565.200008392334
2008-05-10,1909.1279979348183,289.8140001706779,345724.1697845459,8116.399995565414,6950.0,612.0,11714.0,12542.799990653992
2008-05-11,1610.920001104474,275.7020006328821,346299.2598724365,6918.000006258488,563.0,1340.0,6930.0,18015.666706085205
2008-05-12,1524.2039976865053,229.14000046253204,347099.9398956299,6508.000021100044,2082.0,1085.0,11959.0,10277.400005817413
2008-05-13,1476.8939986526966,236.46800033003092,346138.65002441406,6324.200026571751,823.0,4089.0,8370.0,11332.899973869324
2008-05-14,1584.2620000243187,277.3740005232394,346620.25997924805,6787.1999979019165,2467.0,3436.0,9716.0,10785.366644620895
2008-05-15,1162.76799865067,237.72400015965104,346104.5695800781,5071.800007164478,868.0,570.0,6820.0,11121.466649055481
2008-05-16,1648.9660015702248,235.53200045228004,345060.9899291992,7082.600001811981,2228.0,2566.0,8956.0,13732.766645669937
2008-05-17,1657.4540013968945,275.89600033313036,344840.9199371338,7130.20002758503,2158.0,935.0,12472.0,12059.233298540115
2008-05-18,1803.958002075553,254.4920004568994,345143.0701446533,7789.600003957748,1775.0,5355.0,8626.0,14309.966647863388
2008-05-19,1030.2620010823011,175.7359999641776,346221.9001159668,4420.000024437904,1014.0,558.0,7503.0,8096.033358097076
2008-05-20,1581.3339999765158,184.08200012892485,347068.2301940918,6742.40002310276,1352.0,2431.0,11977.0,10595.566642284393
2008-05-21,1324.112000644207,190.32600060105324,346695.139755249,5640.000016570091,1989.0,474.0,9251.0,10354.533307313919
2008-05-22,976.8679995536804,169.81600078940392,344880.2798919678,4256.600010693073,996.0,440.0,6475.0,8370.13332080841
2008-05-23,1484.9159997105598,178.9580000936985,344878.3500671387,6276.400003373623,0.0,1390.0,14734.0,8624.600046634674
2008-05-24,1580.176002472639,285.549999628216,346643.86026000977,6723.400013387203,1027.0,569.0,12833.0,11907.266699075699
2008-05-25,2048.5040016025305,290.41600012779236,345521.7300415039,8836.599999964237,4307.0,8811.0,6016.0,15007.733319044113
2008-05-26,1289.7099987119436,220.6980002745986,346123.7099304199,5658.800012946129,985.0,666.0,9284.0,10560.166630744934
2008-05-27,1708.7000010460615,207.46600021794438,344722.8500671387,7354.599992215633,0.0,5352.0,11478.0,11648.333326816559
2008-05-28,1114.3720012158155,235.6440005749464,347504.6798248291,4824.800023674965,3138.0,512.0,6709.0,8213.866652965546
2008-05-29,1135.0759994834661,186.83200055733323,342252.230178833,5005.000006079674,1004.0,507.0,8703.0,8703.933307170868
2008-05-30,1397.2440015226603,182.2180002219975,346397.3200683594,6052.199996113777,0.0,3019.0,11298.0,8970.399989366531
2008-05-31,1641.4699999839067,249.9240001142025,346542.05014038086,7089.20000565052,1764.0,2328.0,11858.0,11407.833367824554
2008-06-01,1848.8759984821081,225.34000040218234,346497.3800354004,7809.400009334087,1906.0,545.0,11307.0,17056.599999666214
2008-06-02,1074.012000322342,165.15800055488944,340372.62002563477,4634.000010848045,960.0,558.0,6341.0,10041.19999909401
2008-06-03,1597.8159995824099,173.93800008296967,337179.18005371094,6975.600004434586,2897.0,2608.0,9265.0,11860.266687870026
2008-06-04,1588.911999180913,152.40400010719895,337977.3200531006,6952.000010728836,1550.0,7682.0,6508.0,10741.866701364517
2008-06-05,1120.0780019462109,153.10600022226572,338635.9100189209,4892.600009441376,1747.0,506.0,8781.0,7633.96666431427
2008-06-06,1217.7140001952648,174.52000016346574,345192.3900604248,5287.799998164177,1009.0,506.0,7871.0,10909.233341693878
2008-06-07,1882.4839995652437,186.41400019451976,344137.59996032715,7966.000013232231,2379.0,2611.0,14593.0,11791.733357191086
2008-06-08,1542.3220009356737,188.3840004466474,345549.5100097656,6618.400003790855,2536.0,3161.0,9732.0,10276.366712808609
2008-06-09,1325.698000535369,183.63999999314547,344785.9401550293,5817.20000576973,1967.0,2085.0,7921.0,10121.966684103012
2008-06-10,1067.090002194047,216.01800007000566,345568.3900756836,4615.000012636185,907.0,585.0,8992.0,7300.83332657814
2008-06-11,1123.2060009986162,214.37200018391013,345822.4403991699,4879.400014817715,977.0,842.0,7566.0,9335.100017786026
2008-06-12,1259.332001566887,189.2920002564788,345153.6298675537,5470.9999921917915,1951.0,567.0,7246.0,11224.866632461548
2008-06-13,1875.6299984306097,281.92599987611175,343998.13996887207,8072.600001394749,2809.0,7358.0,10549.0,10544.499988555908
2008-06-14,1384.9200021028519,344.2799997255206,345620.8698425293,6059.200026035309,1862.0,1011.0,10681.0,9527.999982357025
2008-06-15,2289.1019990593195,281.00600054487586,344813.37007141113,9754.000007331371,6471.0,6802.0,11589.0,13289.700066804886
2008-06-16,1303.0439997315407,204.38200018182397,346224.1900177002,5622.800011575222,1980.0,464.0,10012.0,9261.399998664856
2008-06-17,1145.0839992761612,175.46400048956275,346110.3801727295,4945.800007730722,1080.0,432.0,10094.0,7478.733330488205
2008-06-18,1893.6079973429441,272.7239997237921,345225.40997314453,8224.400002717972,7549.0,3040.0,12687.0,8284.133357286453
2008-06-19,1588.0819996893406,189.4180003888905,344552.67001342773,6822.599999964237,3411.0,1514.0,10911.0,10632.033341407776
2008-06-20,1676.1040004640818,227.42000003904104,345512.430267334,7211.799993753433,2948.0,2935.0,12417.0,9635.066697359085
2008-06-21,1734.2539990097284,239.02800053730607,344827.31018066406,7393.199998021126,940.0,5823.0,12828.0,9313.233341693878
2008-06-22,1566.4160012453794,294.1439998559654,344223.5304260254,6730.60000616312,4705.0,1175.0,10652.0,9574.933356285095
2008-06-23,1251.795999467373,210.95599989965558,344070.22006225586,5460.4000034332275,2600.0,581.0,10124.0,7558.266662120819
2008-06-24,1754.4519976228476,253.02200027182698,342598.1599884033,7577.600010633469,2779.0,3489.0,14271.0,8701.866662502289
2008-06-25,1261.7700013518333,290.6260005198419,344008.6597747803,5631.800000011921,2773.0,569.0,9402.0,8285.499973535538
2008-06-26,1056.0200020223856,217.41400003433228,344666.0199890137,4623.999994754791,921.0,572.0,8971.0,7136.333303689957
2008-06-27,1755.1520018279552,262.00800010561943,344066.3798828125,7540.799995958805,4159.0,2372.0,10163.0,12558.53333234787
2008-06-28,1208.800000116229,210.95400032773614,344365.03004455566,5307.79999679327,0.0,2000.0,7932.0,10214.666693210602
2008-06-29,749.3519982993603,183.66400026902556,345831.3298034668,3356.8000192046165,955.0,535.0,3896.0,7103.200003147125
2008-06-30,804.1960000097752,189.52600012347102,346141.6101837158,3570.0000037550926,0.0,521.0,6819.0,6063.266658067703
2008-07-01,1215.239999383688,277.78800028935075,344938.0199279785,5385.600015580654,3465.0,587.0,8390.0,7812.000027179718
2008-07-02,1147.2019997239113,266.5380005091429,344105.24992370605,5140.1999979019165,962.0,650.0,7002.0,10506.033358335495
2008-07-03,1098.3600001633167,213.74800023436546,345075.10960388184,4814.200002074242,958.0,2569.0,7410.0,7369.000002622604
2008-07-04,942.0200020819902,188.13200029730797,345858.70027160645,4072.800014257431,0.0,589.0,8302.0,6809.333336353302
2008-07-05,1469.0879977494478,224.78000035136938,344973.27014160156,6316.600000619888,1875.0,6754.0,8365.0,7490.799982070923
2008-07-06,1805.0640005916357,253.58200023695827,346449.9300994873,7717.599989652634,4258.0,5230.0,7536.0,13060.399966478348
2008-07-07,983.3900000452995,202.81000021845102,345072.5499572754,4274.800003290176,2171.0,592.0,7149.0,6477.833313941956
2008-07-08,1126.2140019983053,196.31800062581897,345168.8998413086,4854.800002276897,991.0,503.0,7592.0,9684.233299016953
2008-07-09,919.3179987072945,191.72400012612343,346074.5901489258,3996.4000161886215,951.0,499.0,7352.0,6519.9666538238525
2008-07-10,1251.2760020792484,240.2420003451407,345409.56980895996,5390.600009918213,982.0,552.0,8186.0,11134.599999666214
2008-07-11,1254.2159988731146,251.03600066527724,344904.34997558594,5446.399995684624,724.0,558.0,9251.0,10370.599999904633
2008-07-12,1328.8520012199879,266.1239996366203,345685.35974121094,5832.600008785725,4436.0,2617.0,7231.0,7863.53332233429
2008-07-13,1256.6160002499819,167.358000010252,346023.37017822266,5432.000016212463,1671.0,3164.0,7093.0,9015.600019693375
2008-07-14,1137.9260012805462,209.6679999269545,346311.62966918945,4941.600015342236,2564.0,1995.0,6436.0,7970.433312416077
2008-07-15,1155.8600008934736,190.936000443995,345285.2801361084,4947.399996817112,968.0,552.0,8585.0,9159.333285331726
2008-07-16,1077.0620012581348,206.46200029551983,346454.47007751465,4661.000018000603,1537.0,2799.0,4978.0,8637.03335595131
2008-07-17,1319.121999770403,239.5060002580285,345480.5297393799,5798.40000551939,1122.0,723.0,8280.0,11860.366660356522
2008-07-18,1261.5839998871088,195.60600021854043,344991.1500091553,5381.200013875961,1143.0,552.0,9260.0,10071.399977684021
2008-07-19,1344.0140025615692,208.03000055998564,344377.61013793945,5788.400014936924,2941.0,3146.0,7676.0,8637.233369350433
2008-07-20,941.5339996665716,172.57600053027272,345279.87956237793,4084.400008201599,1943.0,1076.0,5457.0,7216.233353376389
2008-07-21,1156.4779995977879,172.4500002041459,344306.4398651123,5014.20000565052,1698.0,431.0,9189.0,7956.633317708969
2008-07-22,740.2420019507408,161.1280003786087,345125.2397918701,3272.6000175476074,0.0,430.0,4886.0,7021.3666660785675
2008-07-23,942.6300013512373,162.3920001797378,345738.4100036621,4103.200007557869,1233.0,454.0,6325.0,7698.500019311905
2008-07-24,1093.450002014637,185.88199998438358,345432.6198272705,4639.00000500679,837.0,476.0,8344.0,8567.166686296463
2008-07-25,865.5340006500483,182.71400025114417,344242.3897705078,3770.40001142025,1168.0,492.0,6731.0,6034.5666790008545
2008-07-26,815.6840010136366,213.3180003464222,345641.32026672363,3592.000011265278,0.0,948.0,6243.0,6403.733318090439
2008-07-27,1147.396001458168,233.1379999369383,343398.47019958496,5058.000009119511,1063.0,858.0,8385.0,8817.266685009003
2008-07-28,825.8039997369051,198.51400043815374,345590.9203033447,3707.000008404255,0.0,509.0,5963.0,7291.399985074997
2008-07-29,1166.557998418808,208.3840001821518,345958.38998413086,5242.8000066280365,1571.0,530.0,5802.0,11539.633340835571
2008-07-30,1299.9079989641905,227.53600031509995,344283.2499847412,5853.799974799156,2548.0,773.0,6278.0,12066.1333527565
2008-07-31,1392.6380019634962,243.4760004542768,345737.76989746094,6093.800017476082,1533.0,2808.0,7588.0,11281.633358240128
2008-08-01,739.5760006010532,252.70400048419833,345319.8296813965,3352.2000084519386,586.0,1150.0,5091.0,5499.2666482925415
2008-08-02,505.7760001271963,178.294000569731,344345.370010376,2286.600008547306,0.0,504.0,3803.0,4122.599973678589
2008-08-03,504.7819998562336,166.05200027674437,341358.3900604248,2270.400012075901,0.0,499.0,3926.0,3988.033322572708
2008-08-04,1126.130001232028,193.71399990841746,342523.6403503418,4918.400011003017,596.0,4677.0,4411.0,9084.833344221115
2008-08-05,827.1180000156164,180.24800053983927,343780.50004577637,3608.6000060737133,635.0,509.0,7118.0,5523.300015211105
2008-08-06,326.11200051009655,214.50400105118752,346414.78985595703,1570.1999980658293,0.0,513.0,2215.0,2707.2000160217285
2008-08-07,334.88400065898895,214.93999990820885,344609.74993896484,1613.800000295043,0.0,526.0,2357.0,2698.3999993801117
2008-08-08,302.2000003159046,196.44800016656518,344817.41987609863,1448.0000017881393,0.0,481.0,1980.0,2575.6666682958603
2008-08-09,358.92400074750185,199.9900002554059,346623.0600280762,1670.7999991327524,0.0,489.0,1902.0,3591.066689968109
2008-08-10,352.03200028836727,189.10600070655346,345981.4398803711,1616.4000013917685,0.0,464.0,1905.0,3498.20002412796
2008-08-11,371.91600143909454,187.62000039592385,346634.39012145996,1685.80000372231,0.0,489.0,1880.0,3829.6000010967255
2008-08-12,288.9840004518628,187.04200039803982,345669.5299682617,1373.0000013709068,0.0,462.0,1844.0,2510.4000182151794
2008-08-13,282.5840003415942,183.83600078895688,346854.98014831543,1341.4000037163496,0.0,451.0,1789.0,2469.733360171318
2008-08-14,270.25800029188395,177.96600073203444,347242.8698577881,1274.4000034928322,0.0,441.0,1641.0,2422.300019264221
2008-08-15,273.6540007069707,178.1780009046197,347267.7599029541,1290.2000010311604,0.0,439.0,1691.0,2430.9000173807144
2008-08-16,274.8140011206269,181.67800014093518,348617.29986572266,1295.200002849102,0.0,442.0,1688.0,2450.2333441972733
2008-08-17,274.79600071161985,179.51600028201938,347304.1699371338,1292.8000035136938,0.0,445.0,1710.0,2424.933347225189
2008-08-18,273.7580007240176,178.09800009056926,347552.40980529785,1287.800002709031,0.0,440.0,1719.0,2403.633347630501
2008-08-19,274.6920003965497,180.6220009252429,346888.4197998047,1300.8000028729439,0.0,442.0,1697.0,2439.200016975403
2008-08-20,268.47200102359056,178.0640005543828,347822.93978881836,1272.0000036507845,0.0,437.0,1626.0,2411.5333462953568
2008-08-21,261.2980000898242,168.97200079634786,346025.7598724365,1223.600004568696,0.0,432.0,1577.0,2345.9666825532913
2008-08-22,267.1240007728338,174.65400078892708,346870.4298248291,1255.800003618002,0.0,438.0,1614.0,2400.0666815042496
2008-08-23,254.6420014500618,169.4220002219081,348685.4299926758,1196.4000057727098,0.0,419.0,1485.0,2340.0333528518677
2008-08-24,254.7160007879138,163.91000030189753,347923.3199310303,1190.000004723668,0.0,404.0,1523.0,2318.2666808366776
2008-08-25,250.29800082743168,163.87000054866076,347722.5199432373,1164.000005170703,0.0,422.0,1436.0,2313.633343219757
2008-08-26,257.56400046497583,166.56600046902895,347212.1499328613,1205.6000050604343,0.0,420.0,1533.0,2339.73335146904
2008-08-27,258.11400048434734,165.87200028449297,346430.1101074219,1199.8000043928623,0.0,399.0,1539.0,2363.900026202202
2008-08-28,268.24600004404783,174.0980004630983,346381.4199371338,1260.0000042021275,0.0,432.0,1631.0,2407.7666890621185
2008-08-29,267.58800034970045,171.186000443995,346083.0503234863,1260.0000046938658,0.0,430.0,1599.0,2430.8000181913376
2008-08-30,270.4239994212985,177.55200093239546,346340.1499786377,1276.2000050097704,0.0,435.0,1619.0,2453.0666851997375
2008-08-31,1500.8640013113618,210.67200063169003,345625.7799682617,6405.400000363588,2056.0,3733.0,12118.0,7107.4000108242035
2008-09-01,1247.5099979043007,184.48600060120225,345478.9100341797,5374.799993216991,950.0,521.0,10183.0,9137.833334207535
2008-09-02,1384.1539997011423,224.63400007784367,344633.7098388672,5963.799993515015,4273.0,1206.0,6648.0,10942.233334064484
2008-09-03,1388.48600050807,179.28800040483475,345642.4199523926,5930.799990594387,1326.0,1902.0,10213.0,9700.433332204819
2008-09-04,1225.220001116395,151.87200017273426,343675.4298553467,5262.800005018711,2225.0,404.0,9408.0,8383.333337306976
2008-09-05,873.9600005298853,147.23600025102496,345010.4499359131,3752.0000151991844,379.0,431.0,6943.0,6813.000011205673
2008-09-06,1868.5740000903606,238.29200019687414,344649.2798919678,7955.199995875359,2948.0,6500.0,13400.0,8294.90002655983
2008-09-07,1372.6559995561838,176.44400024414062,346447.70986938477,5876.400008380413,3612.0,1707.0,5976.0,11582.60002541542
2008-09-08,1309.3239993155003,160.57400026917458,347589.829788208,5548.800026118755,747.0,2293.0,9559.0,9223.066635370255
2008-09-09,1159.653998941183,180.67000031098723,345285.60011291504,4988.799991846085,236.0,453.0,7728.0,10910.566654920578
2008-09-10,1300.7640002816916,166.43000023066998,344852.0402069092,5554.800005078316,1009.0,399.0,10281.0,9990.399981737137
2008-09-11,1028.714000672102,192.0380008034408,344303.7203063965,4435.60002219677,1005.0,417.0,7644.0,8079.233339548111
2008-09-12,1392.7620013356209,178.29800067469478,345554.37031555176,5968.199990332127,1867.0,402.0,8738.0,12205.700071334839
2008-09-13,1631.435999199748,186.1920001246035,345779.34983825684,6941.000010251999,930.0,5433.0,11807.0,9020.600029230118
2008-09-14,1576.3260001540184,193.74600004404783,345440.1401062012,6818.400006830692,4673.0,445.0,6538.0,14616.100001096725
2008-09-15,1697.7080016583204,136.11800003051758,345968.50997924805,7303.400026679039,960.0,364.0,10322.0,16649.13337135315
2008-09-16,1221.8620006144047,156.06000054627657,346966.20013427734,5211.799992978573,0.0,368.0,8249.0,11747.366651296616
2008-09-17,1519.2100045681,177.1680004298687,346545.6100769043,6465.200005531311,1910.0,3727.0,9371.0,10312.166683197021
2008-09-18,1505.2900006175041,189.37600004673004,346071.07998657227,6404.200019299984,4202.0,357.0,7991.0,12538.166733026505
2008-09-19,1518.8459998965263,166.76800000295043,346114.23973083496,6449.400001943111,1569.0,351.0,12367.0,11027.100023508072
2008-09-20,1304.599998921156,156.20400021970272,346455.53021240234,5480.00000667572,0.0,370.0,12477.0,8896.333292484283
2008-09-21,1533.0700000077486,206.26199989393353,346953.8302459717,6566.800015389919,4010.0,2381.0,8347.0,10813.166690826416
2008-09-22,1358.5639994740486,151.52400010824203,345901.1899871826,5778.200028717518,1014.0,2448.0,10227.0,8953.733358860016
2008-09-23,1232.7880024313927,165.12800021842122,345864.0398864746,5305.200021386147,0.0,2168.0,7920.0,10458.466694355011
2008-09-24,1718.349997445941,173.47199999913573,345781.1401824951,7245.60001963377,2019.0,4730.0,10548.0,11342.166705608368
2008-09-25,1131.2200008779764,173.77000027894974,346018.0700378418,4815.000010073185,1012.0,751.0,8485.0,8605.666691064835
2008-09-26,1431.4499995708466,211.57199995964766,346166.81994628906,6105.00001180172,1221.0,370.0,10890.0,11376.499975681305
2008-09-27,2127.4459982961416,257.0399997904897,345810.9298095703,9012.399989426136,4347.0,2584.0,12688.0,15838.433313131332
2008-09-28,1731.1040012538433,163.96800040081143,346000.91984558105,7314.6000020504,1920.0,385.0,11242.0,15304.733364105225
2008-09-29,1501.7380005270243,199.4320004619658,345980.18981933594,6349.600003242493,1014.0,363.0,10677.0,12974.9666390419
2008-09-30,1375.0060003995895,155.0920002795756,346440.6300354004,5795.600014448166,998.0,360.0,7415.0,14143.76666212082
2008-10-01,1872.3639972060919,181.25600032880902,347225.1998901367,7894.200002908707,2249.0,5800.0,10808.0,12349.066672086716
2008-10-02,1345.3419985026121,153.67599999904633,346072.6701660156,5685.999997258186,0.0,367.0,9060.0,12995.366723299026
2008-10-03,1612.5799973905087,158.5980005785823,345372.4899902344,6833.799955010414,4801.0,349.0,9432.0,12294.333340168
2008-10-04,2100.496002495289,216.2000005170703,345851.1401672363,8848.600029110909,3462.0,629.0,12573.0,18344.266691207886
2008-10-05,1549.9500012993813,146.29600030183792,345798.0599822998,6529.200008749962,990.0,3257.0,6071.0,15514.500024318695
2008-10-06,1423.782006636262,125.2040008045733,344331.46716308594,6071.5999990701675,990.0,286.0,9562.0,12891.69999742508
2008-10-07,1726.5679975748062,187.23400027304888,343948.1300048828,7439.200028896332,1016.0,419.0,9476.0,17865.133297920227
2008-10-08,1860.5759973824024,152.41000053286552,345670.580078125,7821.000014662743,1044.0,5126.0,11650.0,13189.599986553192
2008-10-09,1983.682000309229,181.90000042319298,344556.61003112793,8369.800006747246,1032.0,3064.0,11652.0,17313.36666584015
2008-10-10,1518.3380008041859,148.04400031268597,345074.19023132324,6389.0000014305115,0.0,389.0,12046.0,12870.633296966553
2008-10-11,1669.3860011547804,154.8480003848672,344422.9700317383,7064.600009679794,2144.0,2335.0,11373.0,11971.099991083145
2008-10-12,1907.9399980604649,161.80600056424737,345818.2198944092,8085.7999958992,2561.0,5822.0,7171.0,16244.99995470047
2008-10-13,1461.9760006666183,147.89400024712086,346765.5699310303,6126.200022220612,1037.0,535.0,9483.0,13311.266671180725
2008-10-14,1609.055999070406,164.28600026667118,344470.6501159668,6811.400002479553,1177.0,442.0,9939.0,15259.599987506866
2008-10-15,2156.8960027098656,168.46200006827712,344889.77995300293,9112.59999024868,1998.0,7042.0,9984.0,16924.26664829254
2008-10-16,1583.6800009310246,136.84000016748905,344538.50007629395,6712.20000064373,951.0,429.0,8438.0,16576.66666841507
2008-10-17,1866.8860018849373,153.52200047671795,345668.58003234863,7885.200000286102,2036.0,3187.0,9639.0,16252.76664018631
2008-10-18,2239.1900020092726,162.6280004568398,345363.0198059082,9427.800001621246,799.0,1655.0,12146.0,22719.833303451538
2008-10-19,1971.933997899294,181.59600028395653,345661.26985168457,8359.600008249283,698.0,8010.0,4600.0,19557.56666946411
